attack_cat,sttl,ct_state_ttl,dttl,state,ackdat,proto,tcprtt,Label
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000154,1,0.000773,0
0,31,0,29,1,0.000125,1,0.00069,0
0,60,0,0,2,0.0,0,0.0,0
0,31,0,29,1,0.000122,1,0.000723,0
3,62,1,252,1,0.045085,1,0.052541,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000123,1,0.000767,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000122,1,0.000667,0
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,1,0.000119,1,0.000596,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,60,0,0,2,0.0,0,0.0,0
4,254,2,0,2,0.0,3,0.0,1
4,254,2,0,2,0.0,3,0.0,1
0,31,0,29,1,0.000151,1,0.000657,0
0,31,0,29,1,0.000273,1,0.000738,0
1,254,1,252,1,0.057648,1,0.114555,1
1,254,2,0,2,0.0,0,0.0,1
3,62,1,252,1,0.043799,1,0.05082,1
0,31,0,29,1,0.000137,1,0.000702,0
1,254,2,0,2,0.0,3,0.0,1
0,31,0,29,1,0.000134,1,0.000645,0
0,31,0,29,1,0.000126,1,0.000724,0
1,254,2,0,2,0.0,0,0.0,1
3,254,1,252,1,0.128199,1,0.19588,1
3,62,1,252,1,0.087102,1,0.141686,1
0,31,0,29,1,0.000111,1,0.000564,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000145,1,0.000677,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000144,1,0.00069,0
0,60,0,0,2,0.0,0,0.0,0
0,31,0,29,1,0.000127,1,0.000674,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,0,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,0,0.0,0,0.0,0
5,254,1,252,1,0.057358,1,0.089167,1
0,31,0,29,1,0.000124,1,0.000584,0
0,0,2,0,2,0.0,5,0.0,0
0,31,0,29,1,0.000141,1,0.000679,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000137,1,0.000659,0
0,31,0,29,1,0.000145,1,0.000725,0
3,254,1,252,1,0.054078,1,0.077547,1
0,31,0,29,1,0.000146,1,0.000691,0
0,31,0,29,1,0.000123,1,0.00063,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,0,0.0,0,0.0,0
0,60,0,0,2,0.0,0,0.0,0
0,31,0,29,1,0.000172,1,0.004302,0
0,60,0,0,2,0.0,0,0.0,0
0,31,0,29,1,0.000161,1,0.000772,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000113,1,0.000644,0
0,31,0,29,1,0.000135,1,0.000736,0
4,62,1,252,1,0.050373,1,0.129226,1
0,31,0,29,1,0.000165,1,0.000691,0
0,31,0,29,1,0.00012,1,0.000584,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000133,1,0.000757,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000124,1,0.000735,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000137,1,0.000592,0
0,31,0,29,0,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000139,1,0.000647,0
0,31,0,29,1,0.000143,1,0.000677,0
5,254,1,252,1,0.072278,1,0.234045,1
0,31,0,29,1,0.00016,1,0.000697,0
1,254,2,0,2,0.0,0,0.0,1
4,254,2,0,2,0.0,34,0.0,1
1,254,2,0,2,0.0,0,0.0,1
3,62,1,252,1,0.069328,1,0.114456,1
0,31,0,29,1,0.00014,1,0.000616,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000152,1,0.000657,0
0,31,0,29,1,0.000137,1,0.00063,0
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,1,0.000179,1,0.001281,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,1,0.000135,1,0.000652,0
0,31,0,29,1,0.000153,1,0.0007,0
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,1,0.000134,1,0.000661,0
0,31,0,29,1,0.00014,1,0.000644,0
0,31,0,29,1,0.000129,1,0.000751,0
3,254,2,0,2,0.0,67,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,0,0.0,0,0.0,0
5,254,2,0,2,0.0,3,0.0,1
0,31,0,29,1,0.000126,1,0.001299,0
0,31,0,29,1,0.000124,1,0.000679,0
1,254,2,0,2,0.0,0,0.0,1
4,254,2,0,2,0.0,25,0.0,1
0,31,0,29,1,0.000134,1,0.001214,0
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,1,0.000184,1,0.00525,0
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,1,0.000129,1,0.000643,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000123,1,0.000649,0
0,31,0,29,1,0.000155,1,0.000706,0
0,31,0,29,0,0.0,0,0.0,0
3,254,2,0,2,0.0,13,0.0,1
1,254,2,0,2,0.0,0,0.0,1
2,254,1,252,1,0.05834,1,0.103165,1
0,60,0,0,2,0.0,0,0.0,0
4,254,2,0,2,0.0,3,0.0,1
1,254,2,0,2,0.0,0,0.0,1
3,62,1,252,1,0.046072,1,0.092444,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000167,1,0.000712,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
3,254,2,0,2,0.0,84,0.0,1
4,254,2,0,2,0.0,3,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,0,0.000159,1,0.00071,0
0,31,0,29,1,0.000175,1,0.0034,0
2,254,1,252,1,0.062556,1,0.164306,1
0,31,0,29,0,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
0,60,0,0,2,0.0,0,0.0,0
0,31,0,29,1,0.000135,1,0.000703,0
0,31,0,29,1,0.000125,1,0.000617,0
2,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000138,1,0.000746,0
0,31,0,29,1,0.000162,1,0.000783,0
0,31,0,29,1,0.000133,1,0.000641,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000133,1,0.000634,0
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,1,0.000122,1,0.000629,0
3,254,2,0,2,0.0,9,0.0,1
1,254,2,0,2,0.0,0,0.0,1
3,62,1,252,1,0.046618,1,0.05425,1
4,254,2,0,2,0.0,126,0.0,1
0,60,0,0,2,0.0,0,0.0,0
0,60,0,0,2,0.0,0,0.0,0
0,31,0,29,1,0.000149,1,0.000714,0
0,31,0,29,1,0.000131,1,0.000633,0
0,31,0,29,1,0.000152,1,0.001265,0
0,60,0,0,2,0.0,0,0.0,0
0,31,0,29,0,0.0,0,0.0,0
5,254,2,0,2,0.0,0,0.0,1
0,31,0,29,0,0.0,0,0.0,0
5,254,1,252,1,0.044584,1,0.052003,1
0,31,0,29,1,0.000305,1,0.000766,0
0,60,0,0,2,0.0,0,0.0,0
0,60,0,0,2,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,1,0.000144,1,0.000684,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000326,1,0.000905,0
0,31,0,29,0,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.00012,1,0.000578,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.00014,1,0.000633,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000125,1,0.000669,0
0,60,0,0,2,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000137,1,0.000669,0
0,31,0,29,1,0.000145,1,0.000693,0
2,254,1,252,1,0.102312,1,0.214442,1
0,31,0,29,1,0.000138,1,0.000676,0
1,254,2,0,2,0.0,0,0.0,1
3,254,1,252,1,0.067658,1,0.149283,1
0,31,0,29,0,0.0,0,0.0,0
2,254,1,252,1,0.074708,1,0.142105,1
1,254,2,0,2,0.0,0,0.0,1
3,254,2,0,2,0.0,3,0.0,1
0,31,0,29,1,0.000139,1,0.000675,0
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,1,0.00018,1,0.000798,0
0,60,0,0,2,0.0,0,0.0,0
0,31,0,29,1,0.000168,1,0.000751,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,0,0.0,0,0.0,0
2,254,1,252,1,0.023822,1,0.068861,1
0,60,0,0,2,0.0,0,0.0,0
2,254,1,252,1,0.09498,1,0.144779,1
1,254,2,0,2,0.0,0,0.0,1
3,254,2,0,2,0.0,3,0.0,1
0,31,0,29,0,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,64,0,0,2,0.0,0,0.0,0
3,254,1,252,1,0.114595,1,0.214972,1
0,31,0,29,1,0.000124,1,0.000635,0
0,254,1,252,1,0.090227,1,0.168766,0
3,254,1,252,1,0.159433,1,0.213128,1
1,254,2,0,2,0.0,0,0.0,1
3,254,2,0,2,0.0,24,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
3,254,2,0,2,0.0,13,0.0,1
0,31,0,29,1,0.000486,1,0.000963,0
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,0,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
0,254,1,252,1,0.079267,1,0.14001,0
1,254,2,0,2,0.0,0,0.0,1
3,62,1,252,1,0.082591,1,0.216365,1
0,31,0,29,1,0.000124,1,0.00058,0
0,60,0,0,2,0.0,0,0.0,0
0,31,0,29,0,0.0,0,0.0,0
2,254,1,252,1,0.055401,1,0.080054,1
0,31,0,29,1,0.000131,1,0.000585,0
0,31,0,29,1,0.000129,1,0.000604,0
3,254,1,252,1,0.048134,1,0.060531,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000124,1,0.001124,0
0,31,0,29,1,0.000134,1,0.000643,0
1,254,2,0,2,0.0,0,0.0,1
3,62,1,252,1,0.06135,1,0.12684,1
2,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000151,1,0.000718,0
0,31,0,29,1,0.000113,1,0.000558,0
0,31,0,29,1,0.000162,1,0.000781,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000157,1,0.000736,0
0,31,0,29,1,0.000121,1,0.000693,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000319,1,0.005467,0
0,31,0,29,1,0.000131,1,0.000652,0
0,31,0,29,1,0.000117,1,0.000569,0
0,31,0,29,0,0.0,0,0.0,0
3,62,1,252,1,0.047769,1,0.0541,1
3,254,1,252,1,0.019768,1,0.043508,1
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,1,0.000139,1,0.000647,0
1,254,2,0,2,0.0,0,0.0,1
3,254,2,0,2,0.0,3,0.0,1
0,0,0,0,0,0.0,5,0.0,0
1,254,2,0,2,0.0,0,0.0,1
4,254,2,0,2,0.0,91,0.0,1
0,31,0,29,1,0.000113,1,0.000625,0
0,31,0,29,1,0.000153,1,0.000711,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000125,1,0.000599,0
0,31,0,29,1,0.000128,1,0.000648,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000127,1,0.000593,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000128,1,0.000689,0
0,31,0,29,1,0.000129,1,0.00063,0
1,62,1,252,1,0.045173,1,0.05302,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,60,0,0,2,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
4,254,2,0,2,0.0,24,0.0,1
1,254,2,0,2,0.0,0,0.0,1
5,254,1,252,1,0.072161,1,0.085059,1
0,31,0,29,1,0.0,1,0.0,0
4,62,1,252,1,0.045349,1,0.091156,1
1,254,2,0,2,0.0,0,0.0,1
2,254,1,252,1,0.076308,1,0.145518,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,1,0.000148,1,0.00073,0
0,31,0,29,1,0.00014,1,0.000781,0
1,254,2,0,2,0.0,0,0.0,1
0,60,0,0,2,0.0,0,0.0,0
3,254,2,0,2,0.0,3,0.0,1
0,31,0,29,1,0.000125,1,0.000594,0
0,60,0,0,2,0.0,0,0.0,0
0,31,0,29,1,0.00018,1,0.001308,0
0,31,0,29,1,0.000159,1,0.000701,0
0,31,0,29,1,0.000157,1,0.000626,0
0,31,0,29,1,0.00014,1,0.000728,0
0,31,0,29,1,0.000117,1,0.000639,0
3,254,6,0,3,0.0,13,0.0,1
3,254,1,252,1,0.073346,1,0.154859,1
0,31,0,29,0,0.0,0,0.0,0
3,254,2,0,2,0.0,20,0.0,1
0,31,0,29,1,0.00014,1,0.000681,0
7,254,2,0,2,0.0,8,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000141,1,0.000626,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,0,0.000125,1,0.000642,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000122,1,0.000575,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000256,1,0.000872,0
0,31,0,29,1,0.000175,1,0.000662,0
0,31,0,29,0,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000163,1,0.00073,0
0,31,0,29,0,0.0,0,0.0,0
3,254,1,252,1,0.12249,1,0.226058,1
0,31,0,29,1,0.000129,1,0.000683,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,0,0.0,0,0.0,0
0,60,0,0,2,0.0,0,0.0,0
0,31,0,29,1,0.000179,1,0.000754,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000148,1,0.000722,0
0,31,0,29,1,0.000134,1,0.000697,0
0,31,0,29,1,0.0,1,0.0,0
0,31,0,29,1,0.000136,1,0.000648,0
0,31,0,29,1,0.000125,1,0.000583,0
1,254,2,0,2,0.0,0,0.0,1
2,254,1,252,1,0.052167,1,0.129818,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,0,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000142,1,0.000681,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,60,0,0,2,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,1,0.000167,1,0.000811,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
3,254,2,0,2,0.0,13,0.0,1
0,31,0,29,1,0.000135,1,0.000642,0
0,31,0,29,1,0.000117,1,0.000604,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,1,0.000128,1,0.000702,0
0,60,0,0,2,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,1,0.000153,1,0.000833,0
0,31,0,29,0,0.0,0,0.0,0
3,62,1,252,1,0.072383,1,0.152077,1
0,31,0,29,1,0.000139,1,0.000747,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000139,1,0.00068,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
7,254,2,0,2,0.0,67,0.0,1
0,31,0,29,0,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
0,60,0,0,2,0.0,0,0.0,0
0,31,0,29,1,0.000151,1,0.000664,0
0,31,0,29,1,0.000119,1,0.000634,0
1,254,2,0,2,0.0,0,0.0,1
3,62,1,252,1,0.025741,1,0.056061,1
0,31,0,29,1,0.000126,1,0.000638,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000155,1,0.000702,0
3,254,2,0,2,0.0,18,0.0,1
2,254,2,0,2,0.0,52,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000139,1,0.00073,0
3,254,1,252,1,0.048426,1,0.061024,1
0,31,0,29,1,0.000131,1,0.000675,0
0,31,0,29,1,0.00015,1,0.000723,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
5,254,1,252,1,0.089327,1,0.189332,1
0,31,0,29,1,0.000159,1,0.000756,0
0,31,0,29,1,0.000163,1,0.000715,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000158,1,0.000781,0
0,31,0,29,1,0.00012,1,0.001239,0
0,31,0,29,0,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000135,1,0.000716,0
1,254,2,0,2,0.0,0,0.0,1
2,254,1,252,1,0.043982,1,0.14099,1
0,31,0,29,1,0.001442,1,0.002001,0
0,31,0,29,1,0.000139,1,0.000731,0
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,1,0.000157,1,0.000737,0
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,1,0.000135,1,0.000688,0
5,254,1,252,1,0.070195,1,0.141927,1
0,31,0,29,0,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,0,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000121,1,0.000668,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,0,0.0,0,0.0,0
3,254,1,252,1,0.050679,1,0.164275,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000127,1,0.000665,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,0,0.0,0,0.0,0
6,254,2,0,2,0.0,87,0.0,1
0,31,0,29,1,0.00077,1,0.001388,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000145,1,0.000611,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,0,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
3,254,1,252,1,0.054831,1,0.113025,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000158,1,0.000692,0
3,254,2,0,2,0.0,11,0.0,1
0,31,0,29,1,0.000267,1,0.000817,0
7,254,2,0,2,0.0,67,0.0,1
3,62,1,252,1,0.041244,1,0.069986,1
0,31,0,29,1,0.0,1,0.0,0
0,31,0,29,1,0.000119,1,0.000574,0
1,254,2,0,2,0.0,0,0.0,1
2,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
4,254,2,0,2,0.0,3,0.0,1
0,31,0,29,1,0.000125,1,0.0006,0
0,31,0,29,1,0.000123,1,0.000751,0
0,31,0,29,1,0.000126,1,0.000687,0
5,254,1,252,1,0.027604,1,0.087722,1
3,254,1,252,1,0.038735,1,0.163469,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000126,1,0.000605,0
0,31,0,29,1,0.000122,1,0.000629,0
4,254,2,0,2,0.0,3,0.0,1
1,254,2,0,2,0.0,3,0.0,1
0,60,0,0,2,0.0,0,0.0,0
2,254,1,252,1,0.037526,1,0.063841,1
0,31,0,29,1,0.000151,1,0.000955,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,3,0.0,1
2,254,1,252,1,0.080115,1,0.16428,1
0,31,0,29,1,0.000184,1,0.001194,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,0,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000131,1,0.00061,0
0,60,0,0,2,0.0,0,0.0,0
0,31,0,29,1,0.000189,1,0.000764,0
1,254,2,0,2,0.0,0,0.0,1
3,254,1,252,1,0.046795,1,0.058566,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000156,1,0.000742,0
0,31,0,29,0,0.0,0,0.0,0
0,0,2,0,2,0.0,5,0.0,0
0,31,0,29,1,0.000151,1,0.0007,0
2,254,1,252,1,0.049494,1,0.114132,1
1,254,2,0,2,0.0,0,0.0,1
2,254,2,0,2,0.0,3,0.0,1
6,254,2,0,2,0.0,3,0.0,1
0,31,0,29,1,0.000113,1,0.000567,0
0,31,0,29,1,0.00014,1,0.000804,0
0,31,0,29,1,0.00013,1,0.000687,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000154,1,0.001351,0
0,31,0,29,0,0.0,0,0.0,0
0,254,0,60,1,0.70605,1,0.871194,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000123,1,0.000601,0
0,60,0,0,2,0.0,0,0.0,0
0,254,1,252,1,0.048757,1,0.147561,0
1,254,2,0,2,0.0,0,0.0,1
6,254,2,0,2,0.0,80,0.0,1
0,31,0,29,0,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000138,1,0.000597,0
0,31,0,29,1,0.000148,1,0.000689,0
0,31,0,29,1,0.000146,1,0.000749,0
0,31,0,29,0,0.0,0,0.0,0
3,254,2,0,2,0.0,26,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000145,1,0.000695,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000136,1,0.000625,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000121,1,0.000589,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000123,1,0.000591,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000142,1,0.00065,0
0,31,0,29,1,0.000104,1,0.000555,0
0,31,0,29,1,0.000115,1,0.000635,0
3,62,1,252,1,0.058799,1,0.13256,1
0,31,0,29,1,0.000132,1,0.0007,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000126,1,0.000673,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.00011,1,0.000666,0
0,31,0,29,1,0.000117,1,0.000562,0
0,60,0,0,2,0.0,0,0.0,0
0,31,0,29,1,0.000876,1,0.001742,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,1,0.000155,1,0.000715,0
0,31,0,29,0,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000129,1,0.000607,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000144,1,0.000739,0
0,31,0,29,0,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000127,1,0.000898,0
4,62,1,252,1,0.082091,1,0.117657,1
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,1,0.000133,1,0.000634,0
0,31,0,29,1,0.000113,1,0.000623,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,1,0.000134,1,0.00064,0
2,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000142,1,0.000759,0
0,254,2,0,2,0.0,0,0.0,0
6,254,2,0,2,0.0,83,0.0,1
0,31,0,29,0,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.00013,1,0.000636,0
0,31,0,29,1,0.000131,1,0.00073,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,0,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,254,1,252,1,0.088775,1,0.177939,0
0,31,0,29,1,0.000145,1,0.000738,0
5,254,1,252,1,0.047254,1,0.111211,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,0,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000122,1,0.000597,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000104,1,0.000606,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000109,1,0.000577,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000113,1,0.000603,0
0,31,0,29,1,0.000123,1,0.000698,0
0,31,0,29,1,0.000156,1,0.000694,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,0,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000162,1,0.000713,0
0,31,0,29,1,0.000124,1,0.000582,0
0,31,0,29,1,0.000133,1,0.000648,0
0,62,3,252,0,0.065316,1,0.149982,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,1,0.00013,1,0.0007,0
2,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,60,0,0,2,0.0,0,0.0,0
0,31,0,29,1,0.000145,1,0.000781,0
3,254,2,0,2,0.0,3,0.0,1
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,1,0.000111,1,0.000664,0
0,31,0,29,1,0.000169,1,0.001038,0
3,254,1,252,1,0.026912,1,0.057192,1
1,254,2,0,2,0.0,0,0.0,1
3,62,1,252,1,0.049586,1,0.060648,1
0,31,0,29,1,0.000129,1,0.000695,0
0,31,0,29,1,0.000131,1,0.000734,0
2,254,1,252,1,0.054366,1,0.124629,1
8,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000139,1,0.000681,0
0,31,0,29,1,0.000123,1,0.000704,0
0,31,0,29,0,0.0,0,0.0,0
2,254,1,252,1,0.081836,1,0.145221,1
